Druh,Popis_druhu,Ctverec,Lokalita,Lokalita_short,Text,Datum,Pocet,Substrat,Lat,Lon,Zpusob,Autor,Poznamka
Parammoecius corvinus,"Erichson, 1848",5962,"Trusnov, Lodrant, hráz",Trusnov,"Trusnov, Lodrant, hráz (50.0145078N, 16.0391050E), 20.9.2020, 9 ex., Equus, J. Mertlik leg. et coll.",2020-09-20,9 ex.,Equus,50.0145078,16.039105,leg. et coll.,J. Mertlik,NA
Parammoecius corvinus,"Erichson, 1848",6060,Rabštejnská Lhota,Rabštejnská Lhota,"Rabštejnská Lhota (49.9114103N, 15.7802900E), 29.9.2020, 8 ex., v lese, Equus, V. Hron leg., det. et coll.",2020-09-29,8 ex.,Equus,49.9114103,15.78029,"leg., det. et coll.",V. Hron,NA
Parammoecius corvinus,"Erichson, 1848",6366,"Vrážné, Vraženský důl, Bouda",Vrážné,"Vrážné, Vraženský důl, Bouda (49.6827008N, 16.7911683E), poslední dekáda IX. 1980, Capreolus, V. Jiříček leg., det. et coll. Nové čtverce: 5260, 5359, 5562, 5659, 5660, 5760, 5762 a 6060. Parammoecius gibbus (Germar, 1817)",NA,NA,NA,49.6827008,16.7911683,"leg., det. et coll.",V. Jiříček,NA
Parammoecius gibbus,"Germar, 1817",5260,"Karkonoski P. N., Kocioł Małego Stawu ad Karpacz, łąka nad strumieniem przy Domku Myśliwskim, ",Karkonoski P. N.,"Karkonoski P. N., Kocioł Małego Stawu ad Karpacz, łąka nad strumieniem przy Domku Myśliwskim, 12.6.1990, 2 ex., Cervus, M. Bunalski leg., det. et coll. (Bunalski 2003).",1990-06-12,2 ex.,Cervus,NA,NA,"leg., det. et coll.",M. Bunalski,NA
Parammoecius gibbus,"Germar, 1817",5260,"Karkonoski P.N., Kocioł Małego Stawu ad Karpacz, polana przy Domku Myśliwskim, ",Karkonoski P.N.,"Karkonoski P.N., Kocioł Małego Stawu ad Karpacz, polana przy Domku Myśliwskim, 22.6.1990, 1 ex., Cervus, A. Raj leg., det. et coll. (Bunalski 2003).",1990-06-22,1 ex.,Cervus,NA,NA,"leg., det. et coll.",M. Bunalski,NA
Parammoecius gibbus,"Germar, 1817",5260,"Karkonoski P.N., Kocioł Małego Stawu ad Karpacz, ",Karkonoski P.N.,"Karkonoski P.N., Kocioł Małego Stawu ad Karpacz, 14.6.1990, 4 ex., Cervus, M. Bunalski leg., det. et coll. (Bunalski 2003), dtto, 12.7.1993, 1 ex.",1990-06-14,4 ex.,Cervus,NA,NA,"leg., det. et coll.",M. Bunalski,NA
Parammoecius gibbus,"Germar, 1817",5260,"Karpacz-Wilcza Poręba, ",Karpacz-Wilcza Poręba,"Karpacz-Wilcza Poręba, 26.5.2001, 1 ex., L. Buchholz leg. (Bunalski et al. 2018). Poznámka. Poslední známé východočeské nálezy pochází z roku 1972 (Mertlik 2020). Poslední známý nález z polské strany Krkonoš pochází z roku 2001 (Bunalski et al. 2018). 68              Faunistika druhů Geotrupidae, Scarabaeoidae a Trogidae na území východních Čech v roce 2020 Phalacronothus Motschulsky, 1860 Phalacronothus biguttatus (Germar, 1824)",2001-05-26,1 ex.,NA,NA,NA,NA,J. Mertlik,NA
Phalacronothus biguttatus,"Germar, 1824",5857,"Kněžičky, obora Kněžičky",Kněžičky,"Kněžičky, obora Kněžičky (50.1525744N, 15.3168633E a 50.1505500N, 15.3219003E), 7.4.2020, 9 ex., Cervus, Dama, J. Mertlik leg. et coll.",2020-04-07,9 ex.,Cervus,50.1525744,15.3168633,leg. et coll.,J. Mertlik,NA
Phalacronothus biguttatus,"Germar, 1824",5959,"Strašov,   pastvina",Strašov,"Strašov,   pastvina (50.0857647N, 15.5268989E), 22.4.2020, 1 ex., Bos, J. Mertlik leg. et coll. Nový čtverec: 5959. Plagiogonus Mulsant, 1842 Plagiogonus arenarius (Olivier, 1789)",2020-04-22,1 ex.,NA,50.0857647,15.5268989,leg. et coll.,J. Mertlik,pastvina (50.0857647N
Plagiogonus arenarius,"Olivier, 1789",5857,"Kněžičky, obora Kněžičky",Kněžičky,"Kněžičky, obora Kněžičky (50.1505500N, 15.3219003E), 7.4.2020, 2 ex. (1 ex. Dama, 1 ex. mi vlétl do oka), J. Mertlik leg. et coll. Nový čtverec: 5857. Planolinoides M. Dellacasa et G. Dellacasa, 2005 Planolinoides borealis Gyllenhal, 1827",2020-04-07,2 ex.,NA,50.15055,15.3219003,leg. et coll.,J. Mertlik,NA
Plagiogonus arenarius,"Olivier, 1789",6160,"Licibořice, Slavice, Slavická obora, les",Licibořice,"Licibořice, Slavice, Slavická obora, les (49.8684881N, 15.7996722E), 20.7.2020, 1 ex., Cervus, J. Mertlik leg. et coll. Potvrzení výskytu na území východních Čech. Elateridarium 15: 42-93, 2021                                                                                       69 Planolinus Mulsant et Rey, 1870 Planolinus fasciatus (A.G. Olivier, 1789)",2020-07-20,1 ex.,Cervus,49.8684881,15.7996722,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5362,"Adršpach, Janovická Vlčí rokle",Adršpach,"Adršpach, Janovická Vlčí rokle (50.6113750N, 16.0938100E), 8.5.2020, 4 ex., Equus, J. Mertlik leg. et coll.",2020-05-08,4 ex.,Equus,50.611375,16.09381,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5457,"Karlovice,        Lázně     Sedmihorky      ",Karlovice,"Karlovice,        Lázně     Sedmihorky       (50.5533194N, 15.1946800E), 18.11.2020, 4 ex., Capreolus, J. Mertlik leg. et coll.",2020-11-18,4 ex.,NA,50.5533194,15.19468,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5457,"Hrubá Skála, polesí U Hřbitova",Hrubá Skála,"Hrubá Skála, polesí U Hřbitova (50.5428308N, 15.1946317E), 18.11.2020, 10 ex., Capreolus, J. Mertlik leg. et coll.",2020-11-18,10 ex.,NA,50.5428308,15.1946317,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5557,"Holín, Pařezská Lhota, pastvina",Holín,"Holín, Pařezská Lhota, pastvina (50.4745183N, 15.2871625E), 21.10.2020, 15 ex., Equus, J. Mertlik leg. et coll.",2020-10-21,15 ex.,Equus,50.4745183,15.2871625,leg. et coll.,J. Mertlik,pastvina (50.4745183N
Planolinus fasciatus,"A.G. Olivier, 1789",5557,"Zámostí-Blata, vrch Starý hrádek",Zámostí-Blata,"Zámostí-Blata, vrch Starý hrádek (50.4718433N, 15.2838847E), 21.10.2020, 30 ex., Capreolus, J. Mertlik leg. et coll.",2020-10-21,30 ex.,NA,50.4718433,15.2838847,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5562,"Vysokov, Jahlan, obora",Vysokov,"Vysokov, Jahlan, obora (50.4113200N, 16.1086111E), 24.9.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-09-24,1 ex.,Cervus,50.41132,16.1086111,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5657,"Kopidlno, obora",Kopidlno,"Kopidlno, obora (50.3348608N, 15.2890358E), 8.4.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-04-08,1 ex.,Cervus,50.3348608,15.2890358,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5659,"Holovousy, obora",Holovousy,"Holovousy, obora (50.3830183N, 15.5785825E), 31.10.2020, 15 ex., Ovis, J. Mertlik leg. et coll.",2020-10-31,15 ex.,NA,50.3830183,15.5785825,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5660,"Litíč, Nouzov, les nad Velichovským rybníkem",Litíč,"Litíč, Nouzov, les nad Velichovským rybníkem (50.3625400N, 15.8281628E), 23.9.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-09-23,1 ex.,Equus,50.36254,15.8281628,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5664,"Sedloňov, Orlické hory, Šerlich – Bukačka",Sedloňov,"Sedloňov, Orlické hory, Šerlich – Bukačka (50.3302097N, 16.3810294E), 10.7.2020, více larev, Cervus (2 ex. Larva X. 2020), J. Mertlik leg. et coll.",2020-07-10,2 ex.,Cervus,50.3302097,16.3810294,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5664,"Deštné v Orlických horách, Jelení lázeň – Velká Deštná",Deštné v Orlických horách,"Deštné v Orlických horách, Jelení lázeň – Velká Deštná (50.3115167N, 16.3986544E), 10.7.2020, více larev, Cervus (1 ex larva X. 2020).",2020-07-10,NA,Cervus,50.3115167,16.3986544,NA,NA,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5762,"Opočno, obora Opočno",Opočno,"Opočno, obora Opočno (50.2531625N, 16.1222442E), 9.4.2020, 7 ex., Equus, J. Mertlik leg. et coll.; 12.8.2020, 2 ex., Cervus, V. Hron leg., det. et coll.; (50.2636314N, 16.1112228E a 50.2532672N, 16.1134597E), 2.10.2020, 9 ex., Cervus, J. Mertlik leg. et coll.",2020-04-09,7 ex.,Equus,50.2531625,16.1222442,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5860,"Vysoká nad Labem, les",Vysoká nad Labem,"Vysoká nad Labem, les (50.1586094N, 15.8310536E), 22.10.2020, 3 ex., Equus, J. Mertlik leg. et coll.; (50.1599953N, 15.8378214E), 26.10.2020, 3 ex., Equus, J. Mertlik leg. et coll.",2020-10-22,3 ex.,Equus,50.1586094,15.8310536,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5860,"Hrobice, les u jízdárny",Hrobice,"Hrobice, les u jízdárny (50.1013147N, 15.7833961E), 22.10.2020, 2 ex., Equus, J. Mertlik leg. et coll.; dtto, (50.1014619N, 15.7836469E), 24.12.2020, 1 ex.",2020-10-22,2 ex.,Equus,50.1013147,15.7833961,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5861,"Vysoká nad Labem, les",Vysoká nad Labem,"Vysoká nad Labem, les (50.1617822N, 15.8390658E), 13.11.2020, 9 ex., Equus, J. Mertlik leg. et coll.",2020-11-13,9 ex.,Equus,50.1617822,15.8390658,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5861,"Hradec Králové, Roudnička, Stará paseka",Hradec Králové,"Hradec Králové, Roudnička, Stará paseka (50.1653906N, 15.8435828E), 13.11.2020, 15 ex., Equus, J. Mertlik leg. et coll.",2020-11-13,15 ex.,Equus,50.1653906,15.8435828,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5861,"Hradec Králové, Nový Hradec Králové, rybník Kříž env.",Hradec Králové,"Hradec Králové, Nový Hradec Králové, rybník Kříž env. (50.1790883N, 15.8740553E), 13.12.2020, 4 ex., lesní cesta, Equus, J. Mertlik leg. et coll.",2020-12-13,4 ex.,Equus,50.1790883,15.8740553,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5861,"Býšť, Bělečko, les",Býšť,"Býšť, Bělečko, les (50.1546892N, 15.9685836E), 17.3.2020, 6 ex., Equus, J. Mertlik leg. et coll.",2020-03-17,6 ex.,Equus,50.1546892,15.9685836,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5861,"Býšť, Bělečko, obora Požáry",Býšť,"Býšť, Bělečko, obora Požáry (50.1477167N, 15.9751094E), 5.4.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-04-05,1 ex.,Equus,50.1477167,15.9751094,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5862,"Týniště nad Orlicí, Petrovičky, obora Bědovice, Dvůr env.",Týniště nad Orlicí,"Týniště nad Orlicí, Petrovičky, obora Bědovice, Dvůr env. (50.1965217N, 16.0220892E), 15.9.2020, 2 ex., Cervus, J. Mertlik leg. et coll.",2020-09-15,2 ex.,Cervus,50.1965217,16.0220892,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5960,"Hrobice, les na vrchu Cháby",Hrobice,"Hrobice, les na vrchu Cháby (50.1000683N, 15.7783736E), 9.12.2020, 4 ex., Equus, J. Mertlik leg. et coll.",2020-12-09,4 ex.,Equus,50.1000683,15.7783736,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5960,"Srch, les u Barocha",Srch,"Srch, les u Barocha (50.0944678N, 15.7757939E), 9.12.2020, 5 ex., Equus, J. Mertlik leg. et coll.",2020-12-09,5 ex.,Equus,50.0944678,15.7757939,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5960,"Staré Hradiště, Hradiště na Písku, Kunětický les",Staré Hradiště,"Staré Hradiště, Hradiště na Písku, Kunětický les (50.0821381N, 15.8000689E), 22.10.2020, 4 ex., Equus, J. Mertlik leg. et coll.; dtto, 23.11.2020, 2 ex.",2020-10-22,4 ex.,Equus,50.0821381,15.8000689,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5961,"Veská, zalesněné duny",Veská,"Veská, zalesněné duny (50.0410189N, 15.8465769E), 7.12.2020, 2 ex., Equus, J. Mertlik leg. et coll.",2020-12-07,2 ex.,Equus,50.0410189,15.8465769,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",5962,"Horní Jelení, cesta rybník Hanzlíkovec – Dálnice",Horní Jelení,"Horní Jelení, cesta rybník Hanzlíkovec – Dálnice (50.0222392N, 16.1103772E), 20.9.2020, 2 ex., Equus, J. Mertlik leg. et coll.",2020-09-20,2 ex.,Equus,50.0222392,16.1103772,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",6060,Rabštejnská Lhota,Rabštejnská Lhota,"Rabštejnská Lhota (49.9114103N, 15.7802900E), 29.9.2020, 1 ex., v lese, Equus, V. Hron leg., det. et coll.",2020-09-29,1 ex.,Equus,49.9114103,15.78029,"leg., det. et coll.",V. Hron,NA
Planolinus fasciatus,"A.G. Olivier, 1789",6065,"Ostrov, Hříva",Ostrov,"Ostrov, Hříva (49.9353461N, 16.5095531E), 10.5.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-05-10,1 ex.,Equus,49.9353461,16.5095531,leg. et coll.,J. Mertlik,NA
Planolinus fasciatus,"A.G. Olivier, 1789",6366,"Vrážné, Bouda",Vrážné,"Vrážné, Bouda (49.6827008N, 16.7911683E), poslední dekáda IX. 1980, Capreolus, Cervus, V. Jiříček leg., det. et coll. Nové čtverce: 5362, 5557, 5659, 5660, 5762, 5961, 5962, 6060, 6065 a 6366. 70              Faunistika druhů Geotrupidae, Scarabaeoidae a Trogidae na území východních Čech v roce 2020 Rhodaphodius Ádám, 1994 Rhodaphodius foetens (Fabricius, 1787)",NA,NA,Cervus,49.6827008,16.7911683,"leg., det. et coll.",V. Jiříček,NA
Rhodaphodius foetens,"Fabricius, 1787",5562,"Starkoč, pastvina pod Jahlanem",Starkoč,"Starkoč, pastvina pod Jahlanem (50.4110739N, 16.1050117E), 24.9.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-09-24,1 ex.,Equus,50.4110739,16.1050117,leg. et coll.,J. Mertlik,pastvina pod Jahlanem (50.4110739N
Rhodaphodius foetens,"Fabricius, 1787",5660,"Rohoznice,       Borový,       pastvina     ",Rohoznice,"Rohoznice,       Borový,       pastvina      (50.3904733N, 15.6779267E), 19.9.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-09-19,1 ex.,Equus,50.3904733,15.6779267,leg. et coll.,J. Mertlik,pastvina      (50.3904733N
Rhodaphodius foetens,"Fabricius, 1787",5663,"Nový Hrádek, Dlouhé, sjezdovka u Žídků",Nový Hrádek,"Nový Hrádek, Dlouhé, sjezdovka u Žídků (5663b), 700 m n.m., 3.9.2020, 1 ex., Bos, J. Resl leg., det. et coll.",2020-09-03,1 ex.,NA,NA,NA,"leg., det. et coll.",J. Resl,NA
Rhodaphodius foetens,"Fabricius, 1787",5761,"Jeníkovice, vrch Turek",Jeníkovice,"Jeníkovice, vrch Turek (50.2223283N, 15.9948767E), 2.10.2020, 1 ex., Bos, J. Mertlik leg. et coll.",2020-10-02,1 ex.,NA,50.2223283,15.9948767,leg. et coll.,J. Mertlik,NA
Rhodaphodius foetens,"Fabricius, 1787",5762,"Opočno, obora Opočno",Opočno,"Opočno, obora Opočno (50.2630528N, 16.1108883E), 9.8.2020, 1 ex., Cervus, J. Mertlik leg. et coll.; 12.8.2020, 1 ex., Cervus, V. Hron leg., det. et coll.",2020-08-09,1 ex.,Cervus,50.2630528,16.1108883,leg. et coll.,J. Mertlik,NA
Rhodaphodius foetens,"Fabricius, 1787",5861,"Hradec Králové, PP Na Plachtě, vřesoviště, ",Hradec Králové,"Hradec Králové, PP Na Plachtě, vřesoviště, 3.6.2020, 1 ex., Equus, V. Hron leg., det. et coll.",2020-06-03,1 ex.,Equus,NA,NA,"leg., det. et coll.",V. Hron,NA
Rhodaphodius foetens,"Fabricius, 1787",5862,"Ledce, Ledecké bory u Bědovic",Ledce,"Ledce, Ledecké bory u Bědovic (50.2015917N, 16.0216439E), 15.9.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-09-15,1 ex.,Equus,50.2015917,16.0216439,leg. et coll.,J. Mertlik,NA
Rhodaphodius foetens,"Fabricius, 1787",5862,"Týniště nad Orlicí, obora Bědovice, ",Týniště nad Orlicí,"Týniště nad Orlicí, obora Bědovice, 27.7.2020, 1 ex., Dama, V. Hron leg., det. et coll.",2020-07-27,1 ex.,NA,NA,NA,"leg., det. et coll.",V. Hron,NA
Rhodaphodius foetens,"Fabricius, 1787",5862,"Týniště nad Orlicí, Rašovice, pastvina",Týniště nad Orlicí,"Týniště nad Orlicí, Rašovice, pastvina (50.1512111N, 16.1258469E), 2.10.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-10-02,1 ex.,Equus,50.1512111,16.1258469,leg. et coll.,J. Mertlik,pastvina (50.1512111N
Rhodaphodius foetens,"Fabricius, 1787",5862,"Žďár nad Orlicí, pastvina u lesa",Žďár nad Orlicí,"Žďár nad Orlicí, pastvina u lesa (50.1180889N, 16.0648122E), 3.10.2020, 1 ex., Bos, J. Mertlik leg. et coll.",2020-10-03,1 ex.,NA,50.1180889,16.0648122,leg. et coll.,J. Mertlik,pastvina u lesa (50.1180889N
Rhodaphodius foetens,"Fabricius, 1787",5962,"Trusnov, Lodrant, hráz",Trusnov,"Trusnov, Lodrant, hráz (50.0145078N, 16.0391050E), 20.9.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-09-20,1 ex.,Equus,50.0145078,16.039105,leg. et coll.,J. Mertlik,NA
Rhodaphodius foetens,"Fabricius, 1787",5962,"Čermná nad Orlicí, Číčová, pastvina",Čermná nad Orlicí,"Čermná nad Orlicí, Číčová, pastvina (50.0694364N, 16.1631853E), 3.10.2020, 2 ex., Equus, J. Mertlik leg. et coll.",2020-10-03,2 ex.,Equus,50.0694364,16.1631853,leg. et coll.,J. Mertlik,pastvina (50.0694364N
Rhodaphodius foetens,"Fabricius, 1787",5963,"Kostelecké Horky, pastvina",Kostelecké Horky,"Kostelecké Horky, pastvina (50.0431239N, 16.2055011E), 3.10.2020, 1 ex., Bos, J. Mertlik leg. et coll.",2020-10-03,1 ex.,NA,50.0431239,16.2055011,leg. et coll.,J. Mertlik,pastvina (50.0431239N
Rhodaphodius foetens,"Fabricius, 1787",6061,"Chrudim, Topol, PP Habrov, ",Chrudim,"Chrudim, Topol, PP Habrov, 11.8.2020, 1 ex., Ovis, V. Hron leg., det. et coll.",2020-08-11,1 ex.,NA,NA,NA,"leg., det. et coll.",V. Hron,NA
Rhodaphodius foetens,"Fabricius, 1787",6160,"Licibořice, Slavice, Slavická obora",Licibořice,"Licibořice, Slavice, Slavická obora (49.8681008N, 15.7993986E), 7.8.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-08-07,1 ex.,Cervus,49.8681008,15.7993986,leg. et coll.,J. Mertlik,NA
Rhodaphodius foetens,"Fabricius, 1787",6260,"Horní Bradlo, Lipka, pastvina",Horní Bradlo,"Horní Bradlo, Lipka, pastvina (49.7947522N, 15.7315783E), 26.8.2020, 1 ex., Bos, J. Mertlik leg. et coll. Nové čtverce: 5562, 5663, 6061 a 6260. Teuchestes Mulsant, 1842 Teuchestes fossor (Linnaeus, 1758)",2020-08-26,1 ex.,NA,49.7947522,15.7315783,leg. et coll.,J. Mertlik,pastvina (49.7947522N
Teuchestes fossor,"Linnaeus, 1758",5260,"Pec pod Sněžkou, Růžohorky, pastviny u Děčínské boudy",Pec pod Sněžkou,"Pec pod Sněžkou, Růžohorky, pastviny u Děčínské boudy (50.7100000N, 15.7493314E), 16.09.2020, 1 ex., Bos, J. Mertlik leg. et coll.",2020-09-16,1 ex.,NA,50.71,15.7493314,leg. et coll.,J. Mertlik,NA
Teuchestes fossor,"Linnaeus, 1758",5561,"Kohoutov, Kladruby, pastvina U Kapličky",Kohoutov,"Kohoutov, Kladruby, pastvina U Kapličky (50.4412642N, 15.9281439E), 27.4.2020, 1 ex. (f. sylvaticus), Equus, J. Mertlik leg. et coll.",2020-04-27,1 ex.,Equus,50.4412642,15.9281439,leg. et coll.,J. Mertlik,pastvina U Kapličky (50.4412642N
Teuchestes fossor,"Linnaeus, 1758",6260,"Horní Bradlo, Lipka, pastvina",Horní Bradlo,"Horní Bradlo, Lipka, pastvina (49.7947522N, 15.7315783E), 26.8.2020, 1 ex., Bos, J. Mertlik leg. et coll. Nový čtverec: 6260. Elateridarium 15: 42-93, 2021                                                                                           71 Volinus Mulsant et Rey, 1870 Volinus sticticus (Panzer, 1798)",2020-08-26,1 ex.,NA,49.7947522,15.7315783,leg. et coll.,J. Mertlik,pastvina (49.7947522N
Volinus sticticus,"Panzer, 1798",5362,"Adršpach, Janovická Vlčí rokle",Adršpach,"Adršpach, Janovická Vlčí rokle (50.6113750N, 16.0938100E), 8.5.2020, 4 ex., Equus, J. Mertlik leg. et coll.",2020-05-08,4 ex.,Equus,50.611375,16.09381,leg. et coll.,J. Mertlik,NA
Volinus sticticus,"Panzer, 1798",5557,"Holín, Pařezská Lhota, pastvina",Holín,"Holín, Pařezská Lhota, pastvina (50.4745183N, 15.2871625E), 21.10.2020, 3 ex., Equus, J. Mertlik leg. et coll.",2020-10-21,3 ex.,Equus,50.4745183,15.2871625,leg. et coll.,J. Mertlik,pastvina (50.4745183N
Volinus sticticus,"Panzer, 1798",5562,"Žernov, Babiččino údolí",Žernov,"Žernov, Babiččino údolí (50.4353578N, 16.0369472E), 24.9.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-09-24,1 ex.,Equus,50.4353578,16.0369472,leg. et coll.,J. Mertlik,NA
Volinus sticticus,"Panzer, 1798",5562,"Vysokov, Jahlan, obora",Vysokov,"Vysokov, Jahlan, obora (50.4113200N, 16.1086111E), 24.9.2020, 2 ex., Cervus, J. Mertlik leg. et coll.",2020-09-24,2 ex.,Cervus,50.41132,16.1086111,leg. et coll.,J. Mertlik,NA
Volinus sticticus,"Panzer, 1798",5562,"Provodov-Šonov, Kleny, Dubenská obora",Provodov-Šonov,"Provodov-Šonov, Kleny, Dubenská obora (50.4035169N, 16.0721411E), 9.9.2020, 3 ex., Equus, J. Mertlik leg. et coll.",2020-09-09,3 ex.,Equus,50.4035169,16.0721411,leg. et coll.,J. Mertlik,NA
Volinus sticticus,"Panzer, 1798",5657,"Kopidlno, obora, ",Kopidlno,"Kopidlno, obora, 16.4.2020, 1 ex., Cervus, D. Král leg., det. et coll.; (50.3315667N, 15.2828347E – 50.3373517N, 15.2953419E), 22.7.2020, 12 ex., Cervus, J. Mertlik leg. et coll.",2020-04-16,1 ex.,Cervus,50.3315667,15.2828347,leg. et coll.,J. Mertlik,NA
Volinus sticticus,"Panzer, 1798",5659,"Holovousy, obora",Holovousy,"Holovousy, obora (50.3819167N, 15.5779708E), 19.9.2020, 1 ex., Ovis, J. Mertlik leg. et coll.; dtto, (50.3818006N, 15.5781694E), 31.10.2020, 1 ex.",2020-09-19,1 ex.,NA,50.3819167,15.5779708,leg. et coll.,J. Mertlik,NA
Volinus sticticus,"Panzer, 1798",5660,"Rohoznice, Borový, pastvina",Rohoznice,"Rohoznice, Borový, pastvina (50.3904733N, 15.6779267E), 19.9.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-09-19,1 ex.,Equus,50.3904733,15.6779267,leg. et coll.,J. Mertlik,pastvina (50.3904733N
Volinus sticticus,"Panzer, 1798",5660,"Litíč, Nouzov, les nad Velichovským rybníkem",Litíč,"Litíč, Nouzov, les nad Velichovským rybníkem (50.3625400N, 15.8281628E), 23.9.2020, 2 ex., Equus, J. Mertlik leg. et coll.",2020-09-23,2 ex.,Equus,50.36254,15.8281628,leg. et coll.,J. Mertlik,NA
Volinus sticticus,"Panzer, 1798",5660,"Habřina, les u Rotenberku",Habřina,"Habřina, les u Rotenberku (50.3419975N, 15.8300322E), 23.9.2020, 3 ex., Dama, J. Mertlik leg. et coll.",2020-09-23,3 ex.,NA,50.3419975,15.8300322,leg. et coll.,J. Mertlik,NA
Volinus sticticus,"Panzer, 1798",5660,"Habřina, mlýn Podhrad, ",Habřina,"Habřina, mlýn Podhrad, 17.6.2020, 1 ex., J. Krátký leg., J. Mertlik coll.",2020-06-17,1 ex.,NA,NA,NA,NA,J. Mertlik,NA
Volinus sticticus,"Panzer, 1798",5661,"Velichovky, obora Karsit",Velichovky,"Velichovky, obora Karsit (50.3530942N, 15.8351397E), 23.9.2020, 2 ex., Cervus, J. Mertlik leg. et coll.",2020-09-23,2 ex.,Cervus,50.3530942,15.8351397,leg. et coll.,J. Mertlik,NA
Volinus sticticus,"Panzer, 1798",5759,"Kunčice, U Tomáškova lesa",Kunčice,"Kunčice, U Tomáškova lesa (50.2264997N, 15.6153542E), 23.8.2020, 1 ex., Capreolus, J. Mertlik leg. et coll.",2020-08-23,1 ex.,NA,50.2264997,15.6153542,leg. et coll.,J. Mertlik,NA
